,Order ID,Order Date,Shipping Date,Ship Mode,Quantity,Purchasing Price,Planned Sales Price,Discount,Product ID,Customer ID,Product Category,Sub-Category,Product Name,Customer Name,Client Segment,State,Postal Code,Region,Country
123,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,3,22.848,45.696,0.05,10001756,10240,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Alan Shonely,Consumer,Florida,33614,South,USA
124,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,3,3.609,7.218,0.05,10000773,10240,Office Supplies,Binders,Insertable Tab Post Binder Dividers,Alan Shonely,Consumer,Florida,33614,South,USA
125,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,4,28.072200000000006,43.18800000000001,0.05,10001543,10240,Office Supplies,Binders,GBC VeloBinder Manual Binding System,Alan Shonely,Consumer,Florida,33614,South,USA
126,CA-2014-149958,2014-03-15,2014-03-19,Standard Class,3,79.1424,131.904,0.05,10002120,10240,Office Supplies,Paper,Xerox 1889,Alan Shonely,Consumer,Florida,33614,South,USA
127,US-2014-105767,2014-05-23,2014-05-27,Standard Class,2,2.2974,3.2820000000000005,0.05,10000848,10510,Office Supplies,Binders,Angle-D Ring Binders,Andrew Roberts,Consumer,Pennsylvania,19134,East,USA
128,US-2014-105767,2014-05-23,2014-05-27,Standard Class,9,14.817599999999999,21.168,0.05,10001246,10510,Office Supplies,Art,Newell 317,Andrew Roberts,Consumer,Pennsylvania,19134,East,USA
129,US-2014-105767,2014-05-23,2014-05-27,Standard Class,2,35.8722,55.188,0.05,10003092,10510,Technology,Phones,Motorola L804,Andrew Roberts,Consumer,Pennsylvania,19134,East,USA
130,US-2014-111171,2014-12-26,2014-12-31,Standard Class,5,4.779499999999999,8.689999999999998,0.06,10002103,12265,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Christina Anderson,Consumer,Illinois,60610,Central,USA
131,CA-2014-156314,2014-12-24,2014-12-26,First Class,5,21.252,30.36,0.06,10003096,19390,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",Resi Pölking,Consumer,Ohio,44105,East,USA
132,CA-2014-157784,2014-07-05,2014-07-08,First Class,3,311.9805,479.97,0.05,10003911,17845,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Michael Chen,Consumer,Mississippi,39212,South,USA
133,CA-2014-157784,2014-07-05,2014-07-08,First Class,2,8.771999999999998,14.62,0.08,10001934,17845,Furniture,Furnishings,Magnifier Swing Arm Lamp,Michael Chen,Consumer,Mississippi,39212,South,USA
134,CA-2014-157784,2014-07-05,2014-07-08,First Class,3,13.608,19.44,0.08,10000304,17845,Office Supplies,Fasteners,Advantus Push Pins,Michael Chen,Consumer,Mississippi,39212,South,USA
135,US-2014-117135,2014-06-21,2014-06-23,Second Class,1,67.60650000000001,104.01,0.03,10004071,18325,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Naresj Patel,Consumer,Virginia,22980,South,USA
136,US-2014-117135,2014-06-21,2014-06-23,Second Class,1,170.892,284.82,0.0,10002033,18325,Technology,Phones,Konftel 250 Conference phone - Charcoal black,Naresj Patel,Consumer,Virginia,22980,South,USA
137,US-2014-117135,2014-06-21,2014-06-23,Second Class,3,20.262,36.839999999999996,0.05,10002444,18325,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,Naresj Patel,Consumer,Virginia,22980,South,USA
138,CA-2014-138527,2014-09-12,2014-09-17,Standard Class,2,5.184000000000001,10.368000000000002,0.05,10001800,11470,Office Supplies,Paper,Xerox 220,Brad Norvell,Corporate,North Carolina,27511,South,USA
139,CA-2014-138527,2014-09-12,2014-09-17,Standard Class,5,108.44600000000001,166.84,0.05,10001469,11470,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,Brad Norvell,Corporate,North Carolina,27511,South,USA
140,CA-2014-138527,2014-09-12,2014-09-17,Standard Class,1,9.1296,15.216000000000001,0.05,10002399,11470,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Brad Norvell,Corporate,North Carolina,27511,South,USA
141,CA-2014-112158,2014-12-02,2014-12-04,First Class,4,83.972,119.96,0.07,10003628,13165,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,David Philippe,Consumer,New York,10035,East,USA
142,CA-2014-112158,2014-12-02,2014-12-04,First Class,5,618.7439999999999,883.92,0.09,10003272,13165,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,David Philippe,Consumer,New York,10035,East,USA
143,CA-2014-112158,2014-12-02,2014-12-04,First Class,8,30.368,46.72,0.09,10000050,13165,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",David Philippe,Consumer,New York,10035,East,USA
144,CA-2014-113887,2014-04-05,2014-04-07,First Class,1,33.288,55.48,0.08,10004071,21550,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Tracy Hopkins,Home Office,New York,10035,East,USA
145,CA-2014-153150,2014-07-01,2014-07-06,Second Class,5,12.948000000000002,19.92,0.07,10003355,13600,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,Dorris liebe,Corporate,Texas,77506,Central,USA
146,CA-2014-130092,2014-01-11,2014-01-14,First Class,2,5.9639999999999995,9.94,0.06,10000010,20365,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",Seth Vernon,Consumer,Delaware,19901,East,USA
147,CA-2014-104472,2014-06-02,2014-06-07,Standard Class,3,41.8656,59.80800000000001,0.06,10001658,12325,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,Christine Kargatis,Home Office,Utah,84057,West,USA
148,CA-2014-104472,2014-06-02,2014-06-07,Standard Class,6,47.65800000000001,73.32000000000001,0.08,10000246,12325,Office Supplies,Art,Newell 318,Christine Kargatis,Home Office,Utah,84057,West,USA
149,CA-2014-117429,2014-10-07,2014-10-13,Standard Class,5,64.96,129.92,0.08,10000222,17545,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",Mathew Reese,Home Office,Pennsylvania,19140,East,USA
150,CA-2014-132500,2014-09-08,2014-09-12,Standard Class,2,34.986,49.98,0.0,10001383,14470,Technology,Accessories,Logitech Wireless Touch Keyboard K400,Gary Zandusky,Consumer,Minnesota,55901,Central,USA
151,CA-2014-112326,2014-01-04,2014-01-08,Standard Class,3,7.659600000000001,11.784,0.05,10003223,19195,Office Supplies,Labels,Avery 508,Phillina Ober,Home Office,Illinois,60540,Central,USA
152,CA-2014-112326,2014-01-04,2014-01-08,Standard Class,3,163.64159999999998,272.736,0.0,10002743,19195,Office Supplies,Storage,SAFCO Boltless Steel Shelving,Phillina Ober,Home Office,Illinois,60540,Central,USA
153,CA-2014-112326,2014-01-04,2014-01-08,Standard Class,2,1.9469999999999996,3.539999999999999,0.02,10004094,19195,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,Phillina Ober,Home Office,Illinois,60540,Central,USA
154,CA-2014-124429,2014-05-27,2014-05-27,Same Day,10,340.272,567.12,0.05,10002607,17785,Furniture,Tables,KI Conference Tables,Maya Herman,Corporate,New York,11757,East,USA
155,CA-2014-124429,2014-05-27,2014-05-27,Same Day,4,251.52399999999997,359.32,0.05,10001809,17785,Office Supplies,Storage,Fellowes Officeware Wire Shelving,Maya Herman,Corporate,New York,11757,East,USA
156,CA-2014-106803,2014-12-29,2015-01-02,Standard Class,2,14.735999999999999,24.56,0.09,10002444,13285,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,Debra Catini,Consumer,Minnesota,55016,Central,USA
157,CA-2014-106803,2014-12-29,2015-01-02,Standard Class,4,83.86,119.8,0.08,10001267,13285,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Debra Catini,Consumer,Minnesota,55016,Central,USA
158,CA-2014-162775,2014-01-13,2014-01-15,Second Class,2,5.68,11.36,0.06,10001990,12250,Office Supplies,Envelopes,Staple envelope,Chris Selesnick,Corporate,Louisiana,71111,South,USA
159,CA-2014-162775,2014-01-13,2014-01-15,Second Class,3,25.47,50.94,0.06,10001532,12250,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,Chris Selesnick,Corporate,Louisiana,71111,South,USA
160,CA-2014-162775,2014-01-13,2014-01-15,Second Class,6,420.38100000000003,646.74,0.06,10003174,12250,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,Chris Selesnick,Corporate,Louisiana,71111,South,USA
161,CA-2014-162775,2014-01-13,2014-01-15,Second Class,3,3.384,5.64,0.08,10004187,12250,Office Supplies,Binders,3-ring staple pack,Chris Selesnick,Corporate,Louisiana,71111,South,USA
162,CA-2014-162775,2014-01-13,2014-01-15,Second Class,6,400.806,572.58,0.08,10000025,12250,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,Chris Selesnick,Corporate,Louisiana,71111,South,USA
163,CA-2014-106810,2014-05-14,2014-05-20,Standard Class,2,217.616,310.88000000000005,0.09,10004306,10795,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,Anthony Johnson,Corporate,Florida,33710,South,USA
164,CA-2014-165974,2014-06-29,2014-07-06,Standard Class,7,19.656,32.76,0.06,10003405,12865,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",Dan Lawera,Consumer,Ohio,45231,East,USA
165,CA-2014-156433,2014-09-20,2014-09-26,Standard Class,2,4.98,9.96,0.05,10001569,14020,Office Supplies,Paper,Xerox 232,Erica Smith,Consumer,California,94110,West,USA
166,CA-2014-156433,2014-09-20,2014-09-26,Standard Class,4,10.86,21.72,0.05,10003724,14020,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Erica Smith,Consumer,California,94110,West,USA
167,CA-2014-134313,2014-11-01,2014-11-07,Standard Class,3,28.064400000000003,43.176,0.08,10001897,19915,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,Russell Applegate,Consumer,Texas,77095,Central,USA
168,CA-2014-134313,2014-11-01,2014-11-07,Standard Class,4,1190.3808,1983.968,0.07,10001795,19915,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,Russell Applegate,Consumer,Texas,77095,Central,USA
169,CA-2014-151995,2014-10-13,2014-10-15,First Class,4,7.4879999999999995,11.52,0.07,10003190,21910,Office Supplies,Art,Newell 32,Zuschuss Carroll,Consumer,Oregon,97301,West,USA
170,CA-2014-151995,2014-10-13,2014-10-15,First Class,5,779.13,1298.55,0.06,10002903,21910,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Zuschuss Carroll,Consumer,Oregon,97301,West,USA
171,CA-2014-151995,2014-10-13,2014-10-15,First Class,4,117.656,213.92,0.06,10000240,21910,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Zuschuss Carroll,Consumer,Oregon,97301,West,USA
172,CA-2014-151995,2014-10-13,2014-10-15,First Class,2,15.468,25.78,0.06,10001101,21910,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Zuschuss Carroll,Consumer,Oregon,97301,West,USA
173,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,8,29.030400000000004,41.47200000000001,0.08,10000304,12775,Office Supplies,Fasteners,Advantus Push Pins,Cynthia Arntzen,Consumer,Florida,33614,South,USA
174,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,3,2.2176000000000005,3.168000000000001,0.09,10003094,12775,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,Cynthia Arntzen,Consumer,Florida,33614,South,USA
175,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,5,798.50225,1228.465,0.07,10001394,12775,Furniture,Chairs,Global Leather Executive Chair,Cynthia Arntzen,Consumer,Florida,33614,South,USA
176,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,3,18.651600000000002,31.086000000000006,0.05,10004230,12775,Office Supplies,Binders,GBC Recycled Grain Textured Covers,Cynthia Arntzen,Consumer,Florida,33614,South,USA
177,CA-2014-140858,2014-06-28,2014-07-02,Standard Class,4,184.536,335.52,0.06,10003395,12775,Office Supplies,Paper,Xerox 1941,Cynthia Arntzen,Consumer,Florida,33614,South,USA
178,US-2014-102071,2014-05-09,2014-05-15,Standard Class,4,33.9,67.8,0.05,10003441,18820,Office Supplies,Paper,Xerox 226,Patrick Gardner,Consumer,California,94110,West,USA
179,US-2014-102071,2014-05-09,2014-05-15,Standard Class,3,109.18050000000001,167.97,0.05,10000109,18820,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Patrick Gardner,Consumer,California,94110,West,USA
180,US-2014-115987,2014-09-08,2014-09-13,Second Class,4,30.71039999999999,51.18399999999998,0.03,10001071,17020,Office Supplies,Binders,GBC ProClick Punch Binding System,Lisa Hazard,Consumer,Ohio,43229,East,USA
181,CA-2014-107755,2014-02-07,2014-02-12,Standard Class,7,74.98400000000001,115.36,0.09,10000710,12760,Technology,Accessories,Maxell DVD-RAM Discs,Cyma Kinney,Corporate,New Jersey,7036,East,USA
182,CA-2014-125612,2014-08-03,2014-08-08,Standard Class,2,25.974,39.96,0.08,10001019,11260,Office Supplies,Paper,Xerox 1884,Berenike Kampe,Consumer,New York,10035,East,USA
183,CA-2014-125612,2014-08-03,2014-08-08,Standard Class,10,61.38,102.30000000000001,0.07,10002537,11260,Office Supplies,Supplies,Acme Box Cutter Scissors,Berenike Kampe,Consumer,New York,10035,East,USA
184,CA-2014-125612,2014-08-03,2014-08-08,Standard Class,2,14.951999999999998,21.36,0.06,10003221,11260,Office Supplies,Storage,Staple magnet,Berenike Kampe,Consumer,New York,10035,East,USA
185,CA-2014-133851,2014-06-09,2014-06-16,Standard Class,2,4.416,7.36,0.08,10001225,12445,Office Supplies,Supplies,Staple remover,Chuck Magee,Consumer,California,94122,West,USA
186,CA-2014-133851,2014-06-09,2014-06-16,Standard Class,2,12.705000000000002,23.1,0.08,10003752,12445,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,Chuck Magee,Consumer,California,94122,West,USA
187,CA-2014-149020,2014-01-10,2014-01-15,Standard Class,1,1.8785,2.89,0.09,10004272,10780,Office Supplies,Labels,Avery 482,Anthony Jacobs,Corporate,Virginia,22153,South,USA
188,CA-2014-149020,2014-01-10,2014-01-15,Standard Class,1,31.163999999999998,51.94,0.07,10000965,10780,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Anthony Jacobs,Corporate,Virginia,22153,South,USA
189,CA-2014-136742,2014-04-06,2014-04-10,Standard Class,6,31.437000000000005,44.91000000000001,0.06,10003719,14740,Office Supplies,Binders,Large Capacity Hanging Post Binders,Guy Phonely,Corporate,Pennsylvania,17602,East,USA
190,CA-2014-148488,2014-12-10,2014-12-15,Standard Class,2,6.816,11.36,0.05,10004470,20005,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Sally Matthias,Consumer,New York,10009,East,USA
191,CA-2014-148488,2014-12-10,2014-12-15,Standard Class,7,53.172,106.344,0.04,10000315,20005,Office Supplies,Binders,Poly Designer Cover & Back,Sally Matthias,Consumer,New York,10009,East,USA
192,US-2014-158638,2014-09-17,2014-09-21,Standard Class,4,4.1244000000000005,5.892000000000001,0.03,10003712,10765,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Anthony Garverick,Home Office,Pennsylvania,19120,East,USA
193,CA-2014-134061,2014-04-29,2014-05-04,Standard Class,2,8.73,17.46,0.03,10001424,16840,Furniture,Furnishings,Dax Clear Box Frame,Lauren Leatherbury,Consumer,New York,14609,East,USA
194,CA-2014-104976,2014-12-09,2014-12-16,Standard Class,6,24.276,34.68,0.05,10003845,12760,Office Supplies,Paper,Xerox 1987,Cyma Kinney,Corporate,New Jersey,7036,East,USA
195,CA-2014-144407,2014-09-09,2014-09-15,Standard Class,7,72.52,103.60000000000001,0.09,10003923,17365,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,Maribeth Schnelling,Consumer,Michigan,48227,Central,USA
196,US-2014-141215,2014-06-15,2014-06-21,Standard Class,2,64.9467,99.918,0.06,10001520,16555,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Kelly Lampkin,Corporate,Colorado,80906,West,USA
197,US-2014-141215,2014-06-15,2014-06-21,Standard Class,4,478.7664,797.944,0.06,10003379,16555,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,Kelly Lampkin,Corporate,Colorado,80906,West,USA
198,US-2014-141215,2014-06-15,2014-06-21,Standard Class,3,5.9975999999999985,8.567999999999998,0.06,10002706,16555,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,Kelly Lampkin,Corporate,Colorado,80906,West,USA
199,CA-2014-138296,2014-12-05,2014-12-12,Standard Class,2,14.735999999999999,24.56,0.04,10002444,19825,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,Roy Collins,Consumer,Illinois,60610,Central,USA
200,CA-2014-132962,2014-09-13,2014-09-16,First Class,3,10.108800000000002,15.552000000000003,0.03,10003543,15535,Office Supplies,Paper,Xerox 1985,Jessica Myrick,Consumer,Pennsylvania,19143,East,USA
201,CA-2014-132962,2014-09-13,2014-09-16,First Class,5,151.20000000000002,252.00000000000003,0.0,10004353,15535,Technology,Accessories,Hypercom P1300 Pinpad,Jessica Myrick,Consumer,Pennsylvania,19143,East,USA
202,CA-2014-127488,2014-09-22,2014-09-24,Second Class,2,2.304,4.608,0.06,10001613,17365,Office Supplies,Labels,Avery File Folder Labels,Maribeth Schnelling,Consumer,Michigan,48227,Central,USA
203,CA-2014-115791,2014-01-16,2014-01-18,Second Class,6,76.2624,127.10400000000001,0.08,10001095,13315,Furniture,Tables,Chromcraft Round Conference Tables,Delfina Latchford,Consumer,New York,10024,East,USA
204,CA-2014-115791,2014-01-16,2014-01-18,Second Class,3,68.31,124.19999999999999,0.06,10004614,13315,Technology,Phones,AT&T 841000 Phone,Delfina Latchford,Consumer,New York,10024,East,USA
205,CA-2014-115791,2014-01-16,2014-01-18,Second Class,2,11.152800000000003,18.588000000000005,0.03,10001575,13315,Office Supplies,Binders,GBC Linen Binding Covers,Delfina Latchford,Consumer,New York,10024,East,USA
206,CA-2014-115791,2014-01-16,2014-01-18,Second Class,3,15.036000000000001,30.072000000000003,0.0,10001074,13315,Office Supplies,Labels,Round Specialty Laser Printer Labels,Delfina Latchford,Consumer,New York,10024,East,USA
207,CA-2014-163419,2014-11-11,2014-11-14,Second Class,1,1.8656000000000004,3.3920000000000003,0.05,10000034,21580,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Tracy Zic,Consumer,Colorado,80027,West,USA
208,CA-2014-163419,2014-11-11,2014-11-14,Second Class,2,335.9904,559.984,0.05,10000560,21580,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Tracy Zic,Consumer,Colorado,80027,West,USA
209,CA-2014-163419,2014-11-11,2014-11-14,Second Class,5,301.96,603.92,0.05,10000665,21580,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",Tracy Zic,Consumer,Colorado,80027,West,USA
210,CA-2014-117639,2014-05-21,2014-05-25,Standard Class,7,1357.9650000000001,2715.9300000000003,0.07,10003925,18235,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,Mitch Willingham,Corporate,Virginia,23464,South,USA
211,CA-2014-117639,2014-05-21,2014-05-25,Standard Class,3,401.68050000000005,617.97,0.07,10001530,18235,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,Mitch Willingham,Corporate,Virginia,23464,South,USA
212,CA-2014-158540,2014-11-24,2014-11-26,First Class,4,91.032,151.72,0.06,10001602,21790,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Vivek Gonzalez,Consumer,California,92037,West,USA
213,CA-2017-114412,2017-04-15,2017-04-20,Standard Class,3,9.3312,15.552000000000003,0.04,10002365,10480,Office Supplies,Paper,Xerox 1967,,,,,,
214,US-2017-156909,2017-07-16,2017-07-18,Second Class,2,35.68599999999999,71.37199999999999,0.05,10002774,20065,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",Sandra Flanagan,Consumer,Pennsylvania,19140,East,USA
215,CA-2017-107727,2017-10-19,2017-10-23,Second Class,3,14.736,29.472,0.0,10000249,17560,Office Supplies,Paper,Easy-staple paper,,,Texas,77095,Central,USA
216,CA-2017-120999,2017-09-10,2017-09-15,Standard Class,4,80.9424,147.168,0.0,10004093,16930,Technology,Phones,Panasonic Kx-TS550,Linda Cazamias,Corporate,Illinois,60540,Central,USA
